project_id,sector,agency,state,original_cost,land_acquisition_issue,forest_clearance_issue,contractor_delay,burn_rate_6m,phys_burn_rate_6m,target_cost_overrun_pct,target_time_overrun_months
102597,Railways,Unknown Agency,Maharashtra,3445.0,1,0,1,617.1355460961589,10.53518385942251,48.56944767155799,36
102598,Railways,Unknown Agency,Maharashtra,960.64,0,0,0,128.0906754907972,7.057936451053152,3.9523484000436495,2
102599,Railways,Unknown Agency,Maharashtra,955.39,1,0,0,214.6599691616533,12.61169684194676,21.50557198369822,37
102600,Railways,Unknown Agency,Maharashtra,1813.0,1,0,1,432.9645340233353,11.904244491317755,38.11917126726927,29
102601,Railways,Unknown Agency,Maharashtra,4373.04,0,0,0,446.51525410100385,10.576846027614103,1.0952302949910528,1
102602,Railways,Unknown Agency,Maharashtra,769.93,0,0,0,58.54254674062997,11.633956170467819,-0.052440422568464484,1
102603,Railways,Unknown Agency,Maharashtra,362.81,0,0,0,73.6723560283342,15.757527406616518,-0.40498121330048953,3
102604,Roads & Highways,Unknown Agency,Maharashtra,338.33,1,1,0,88.96318239993766,15.441882386877424,48.15994677313225,31
102605,Railways,Unknown Agency,Maharashtra,2538.67,0,0,0,513.7148071097317,10.031380017009937,2.484327526494342,2
102606,Railways,Unknown Agency,Maharashtra,138.48,1,0,1,15.548468976277405,11.752546916612243,49.59986559554538,44
102607,Railways,Unknown Agency,Maharashtra,1886.0,1,0,1,109.63502297148725,3.3752733180363315,41.37277523385929,41
102608,Railways,Unknown Agency,Maharashtra,3445.34,0,0,1,674.0280376380224,14.034638572116151,27.85647407078418,15
102609,Railways,Unknown Agency,Maharashtra,792.89,1,0,1,61.451062167593406,5.28527313273071,49.8834023637131,40
102610,Railways,Unknown Agency,Maharashtra,540.02,0,0,0,36.42244218073671,10.74895677281826,4.720867950506352,3
102611,Railways,Unknown Agency,Maharashtra,1384.72,0,0,1,167.68522573862572,8.631479198889863,18.747179960361954,19
102612,Railways,Unknown Agency,Maharashtra,2081.27,0,0,1,544.5403278720559,11.864031531024114,29.56805261374592,18
102613,Railways,Unknown Agency,Maharashtra,637.95,1,0,0,134.18356651727788,9.642183004711324,45.650868288711145,15
102614,Railways,Unknown Agency,Maharashtra,1035.16,0,0,0,183.47090268626914,17.611473831550505,-0.1111589685830372,1
102615,Railways,Unknown Agency,Maharashtra,904.92,0,0,0,146.03171971735338,16.343437709173514,2.9909698833336993,0
102616,Urban Public Transport,Unknown Agency,Maharashtra,1400.0,0,0,1,197.51512999202396,11.313049939734867,20.523826870254,13
102617,Urban Public Transport,Unknown Agency,Maharashtra,8087.0,0,0,0,1089.523639800359,11.391121392934117,2.0064256570326497,3
102618,Urban Public Transport,Unknown Agency,Maharashtra,33690.0,0,0,0,3772.734819646106,14.120797427582943,1.7644883520166594,0
102619,Railways,Unknown Agency,Maharashtra,10947.0,1,0,0,1727.080933468511,11.270858252803102,40.8908330518298,19
102620,Railways,Unknown Agency,Manipur,14323.0,0,0,0,2239.2341001770883,15.225049528430219,-0.49102990451589346,3
102621,Railways,Unknown Agency,Meghalaya,8324.28,0,0,0,545.237709446048,5.713794169657618,0.4083856371157215,3
102622,Railways,Unknown Agency,"Andhra Pradesh, Karnataka",297.0,1,0,1,50.17911559033416,6.459891710827581,48.39702556895956,37
102623,Roads & Highways,Unknown Agency,"Andhra Pradesh, Karnataka",2496.0,0,0,1,322.85126651445955,6.165387970239655,25.982576242200146,17
102624,Railways,Unknown Agency,"Andhra Pradesh, Karnataka",302.0,1,0,1,37.90071284017634,6.664167916617304,47.6047654428145,36
102625,Others,Unknown Agency,"Maharashtra, Telangana",4686.09,0,0,0,415.2823661174725,13.37655558987101,1.9186278954496343,0
102626,Railways,Unknown Agency,"Andhra Pradesh, Odisha",4803.0,1,0,0,464.63398417044164,5.626028027355732,36.1597931628209,34
102627,Railways,Unknown Agency,"Andhra Pradesh, Odisha",2500.0,0,0,1,312.5928294234732,16.266273188912287,33.784876037356604,16
102628,Others,Unknown Agency,"Andhra Pradesh, Tamil Nadu",3631.0,0,1,0,193.23210201711237,5.41550489496851,20.144223050705293,20
102629,Railways,Unknown Agency,"Andhra Pradesh, Telangana",1595.55,0,1,1,272.46584148664266,12.561562341717032,38.20637640651279,26
102630,Railways,Unknown Agency,"Andhra Pradesh, Telangana",2853.23,1,0,1,772.6835212386188,8.985615191921372,56.196094073156715,40
102631,Railways,Unknown Agency,"Andhra Pradesh, Telangana",2047.4,1,0,0,396.27063624151947,16.24117902753389,44.07189296993607,20
102632,Railways,Unknown Agency,"Andhra Pradesh, Telangana",1953.0,1,0,1,144.93822783557425,7.344342873431595,42.45645597856226,43
102633,Railways,Unknown Agency,"Andhra Pradesh, Telangana",647.0,0,0,1,90.74078066469349,12.087941674028215,16.221642965609668,15
102634,Railways,Unknown Agency,"Arunachal Pradesh, Assam",435.0,0,0,0,71.53106529948136,8.235488724133562,1.4383192835374476,3
102635,Railways,Unknown Agency,"Assam, Meghalaya",1304.62,0,1,0,258.7616248628858,12.27640181208912,13.938143142842135,9
102636,Railways,Unknown Agency,"Assam, Nagaland",2123.7,1,0,0,271.4007778424791,11.9217300820195,45.765891277884684,35
102637,Others,Unknown Agency,"Assam, Nagaland",6663.0,1,0,0,567.1592407403406,8.078854771454083,35.7134958252793,20
102638,Railways,Unknown Agency,"Jharkhand, Uttar Pradesh, West Bengal",6684.81,0,0,0,1348.6063041762568,14.620386892429256,-0.43914105072666665,3
102639,Railways,Unknown Agency,"Bihar, Jharkhand",12333.57,1,0,1,573.9222100236642,1.4079323667871337,50.83130631278274,45
102640,Railways,Unknown Agency,"Bihar, Jharkhand",1626.0,0,0,1,260.8342002229913,14.89746359784941,27.34480142641658,19
102641,Others,Unknown Agency,"Bihar, Jharkhand",2555.0,1,0,0,216.77616445661772,9.631901560676654,35.657818379094095,26
102642,Railways,Unknown Agency,"Bihar, Uttar Pradesh",380.47,0,0,1,51.79745905818563,10.691825843489507,28.87286623957704,16
102643,Railways,Unknown Agency,"Bihar, Uttar Pradesh",1120.0,0,1,0,232.8942304896168,14.700674624648485,17.82988088981582,5
102644,Railways,Unknown Agency,"Bihar, Uttar Pradesh",963.0,0,0,1,145.93392530663732,10.951314988198405,21.978283410484153,19
102645,Railways,Unknown Agency,"Bihar, West Bengal",942.64,0,0,0,35.90195327611707,7.125018400358215,4.6727568502055945,-1
102646,Railways,Unknown Agency,"Chhattisgarh, Maharashtra",2222.53,0,0,0,82.09739024686496,9.361716837342598,1.4604938758189823,0
102647,Others,Unknown Agency,"Chhattisgarh, Maharashtra",3545.0,0,0,0,335.18797581986246,7.139443124006291,2.4548408582864116,-1
102648,Railways,Unknown Agency,"Chhattisgarh, Odisha",1281.81,1,1,0,40.3015829266754,4.312471278346875,32.28503373912631,43
102649,Railways,Unknown Agency,"Chhattisgarh, Odisha",1547.0,0,0,0,233.02402908451757,8.002184332326975,-0.43241700307033604,3
102650,Others,Unknown Agency,"Chhattisgarh, Odisha",2140.0,0,1,0,470.71471747227247,13.652154874217892,19.263395795597468,10
102651,Others,Unknown Agency,"Gujarat, Maharashtra, Delhi",108000.0,1,0,1,30788.402526671794,11.546762794330597,61.524884751151454,33
102652,Others,Unknown Agency,"Goa, Maharashtra, Rajasthan",6806.44,0,0,0,1043.9513263069248,13.544844188050725,-1.3678839544199324,1
102653,Others,Unknown Agency,"Goa, Karnataka",5060.0,1,0,0,668.861354912041,14.406592145483522,22.780444658141555,16
102654,Railways,Unknown Agency,"Gujarat, Haryana, Karnataka",744.49,1,0,1,72.59646508941562,3.76689463940774,42.3770061203506,29
102655,Railways,Unknown Agency,"Maharashtra, Rajasthan, Uttar Pradesh",51101.0,0,0,0,7085.194155624402,12.403500179130347,3.2201546540360084,2
102656,Railways,Unknown Agency,"Gujarat, Madhya Pradesh",456.07,0,0,0,59.505182192253585,9.190674297255853,2.0315480981944605,0
102657,Others,Unknown Agency,"Gujarat, Madhya Pradesh",1794.0,0,1,0,369.9482222886061,8.782301967275767,18.939016867738893,23
102658,Roads & Highways,Unknown Agency,"Gujarat, Maharashtra",311.0,0,0,0,51.61871748798643,7.932588213875924,1.9538422355788572,-1
102659,Railways,Unknown Agency,"Gujarat, Rajasthan",2798.0,1,1,0,514.5652778546096,6.146346503534986,42.914812307940664,38
102660,Railways,Unknown Agency,"Gujarat, Rajasthan",3085.59,0,0,1,466.289623183431,9.205765294133057,12.345679626953281,11
102661,Railways,Unknown Agency,"Haryana, Himachal Pradesh",1540.0,1,0,1,286.91221520978047,17.03919016946859,59.78797098976705,28
102662,Roads & Highways,Unknown Agency,"Haryana, Rajasthan",352.0,0,0,1,38.11178508441155,5.7160281831502715,25.22795106719949,18
102663,Railways,Unknown Agency,"Himachal Pradesh, Punjab",2018.0,0,0,1,224.3918282890496,7.751078521461139,20.681973098548994,16
102664,Railways,Unknown Agency,"Himachal Pradesh, Punjab",13447.0,0,0,0,1987.7070430860294,15.358865766117177,0.9016587982161912,1
102665,Railways,Unknown Agency,"Jharkhand, Odisha",3029.0,0,0,1,723.9890462133295,13.233659776103906,18.96548091638212,20
102666,Water Resources,Unknown Agency,"Odisha, West Bengal",1459.13,1,0,0,192.6441375421091,8.421086997560174,30.222086333294147,36
102667,Others,Unknown Agency,"Jharkhand, West Bengal",1932.01,0,0,0,367.94191084198314,10.8190111856213,2.365667874709132,0
102668,Others,Unknown Agency,"Jharkhand, West Bengal",3250.0,0,0,0,525.707137629865,15.69678656700951,0.39605634072499196,3
102669,Railways,Unknown Agency,"Karnataka, Tamil Nadu",498.7,0,0,1,69.16319797190224,5.616772372083483,23.775807530868075,17
102670,Railways,Unknown Agency,"Kerala, Tamil Nadu",1432.0,0,0,0,75.5445291480587,10.531447501125754,2.479767039205976,-1
102671,Railways,Unknown Agency,"Madhya Pradesh, Maharashtra",1656.25,1,0,0,57.39429796349193,6.671365339876111,20.15977382086521,24
102672,Railways,Unknown Agency,"Madhya Pradesh, Maharashtra",2449.91,0,0,0,120.26170734088282,9.995702099456125,4.347064655442117,2
102673,Railways,Unknown Agency,"Madhya Pradesh, Rajasthan",2417.24,0,0,0,267.1922017990878,10.913071495720118,4.341724399490004,-1
102674,Railways,Unknown Agency,"Madhya Pradesh, Rajasthan",2913.0,1,0,0,235.68191016755026,11.848009487786637,37.308074821836556,22
102675,Railways,Unknown Agency,"Madhya Pradesh, Rajasthan",3032.0,0,0,0,190.49058700295336,12.784814729563095,3.5460135869790577,2
102676,Railways,Unknown Agency,"Madhya Pradesh, Rajasthan",495.0,0,0,1,55.572838015397394,13.398884314975824,19.23629207752235,14
102677,Railways,Unknown Agency,"Rajasthan, Uttar Pradesh",5961.0,0,0,0,779.7758599550039,10.87493638769314,2.7341730528504735,2
102678,Railways,Unknown Agency,"Madhya Pradesh, Uttar Pradesh",2002.0,0,0,0,295.6278954400525,8.813320828317211,-0.18844735915670618,0
102679,Railways,Unknown Agency,"Madhya Pradesh, Uttar Pradesh",4330.0,0,1,1,438.36081738144253,4.887289775516046,26.190900011267445,28
102680,Railways,Unknown Agency,"Maharashtra, Telangana",2595.0,1,0,0,416.1058513807342,5.573806429838462,42.59762407930272,26
102681,Railways,Unknown Agency,"Odisha, West Bengal",2400.0,0,0,0,164.75451325826702,6.0506599804121635,-1.5861287208031696,-1
102682,Railways,Unknown Agency,"Tamil Nadu, Puducherry",713.0,0,1,0,68.22959528202833,12.601331091479455,8.055640352357656,13
102683,Roads & Highways,Unknown Agency,"Sikkim, West Bengal",7877.0,0,0,0,1424.7471716042046,13.14647397363052,-0.3039838820273473,3
102684,Coal,Unknown Agency,West Bengal,461.64,0,1,0,65.57349084724643,9.80300785298327,14.202155189737786,14
102685,Roads & Highways,Unknown Agency,Odisha,808.99,0,1,1,239.30408106311808,13.966154573080441,35.525438279473185,42
102686,Railways,Unknown Agency,Odisha,168.32,1,0,0,43.00459918240151,8.251131299509016,48.01802599013099,28
102687,Railways,Unknown Agency,Odisha,210.0,0,0,0,43.53056848731043,12.362788897115031,4.5016319411168375,-1
102688,Railways,Unknown Agency,Odisha,186.21,0,0,0,29.14172414184638,11.855360155510475,3.0386405358076907,1
102689,Railways,Unknown Agency,Odisha,297.0,0,0,0,35.18388568716355,6.685516815249418,4.560071872380495,3
102690,Water Resources,Unknown Agency,Odisha,252.0,1,0,0,40.693563654831166,11.747565524403171,29.507634573623235,28
102691,Others,Unknown Agency,Odisha,244.99,0,0,0,32.26698197062315,13.312201544089223,3.5107405200927397,-1
102692,Water Resources,Unknown Agency,Odisha,2269.49,0,0,0,268.8089301852706,14.066929292933516,2.649146116595144,-1
102693,Railways,Unknown Agency,Odisha,1875.72,0,0,1,308.7228186819268,12.174497467909433,28.129021538325652,21
102694,Railways,Unknown Agency,Odisha,200.77,0,0,0,9.397513682066972,5.283303635424261,-0.7942819259682197,1
102695,Railways,Unknown Agency,Odisha,300.15,0,0,1,41.601280537091185,5.855576939400484,31.222302505192985,8
102696,Railways,Unknown Agency,Odisha,1165.89,1,0,0,164.7319748893476,13.97046312340581,20.34776321664906,32
102697,Roads & Highways,Unknown Agency,Odisha,2864.51,0,0,0,58.75248637601817,9.866185063860371,2.4991859770359834,1
102698,Railways,Unknown Agency,Odisha,3792.0,0,0,0,565.726342839529,17.00285156450657,2.4459252303519445,3
102699,Railways,Unknown Agency,Odisha,1928.0,0,0,0,262.76293473915365,7.421336937235182,4.387443552245511,3
102700,Railways,Unknown Agency,Odisha,1284.0,1,0,0,244.74807301860142,10.97064586944358,37.599034005967994,38
102701,Roads & Highways,Unknown Agency,Odisha,2362.0,0,0,0,285.58623345511387,12.205118683293392,3.749418834541852,3
102702,Railways,Unknown Agency,Odisha,1000.0,0,1,0,238.73095744224406,10.8233998717878,16.759936909948344,21
102703,Railways,Unknown Agency,Odisha,1173.0,0,0,0,197.84267847448325,12.495124877004777,-1.1504716144091587,0
102704,Railways,Unknown Agency,Odisha,748.0,0,0,1,67.41401898094077,6.185304779133146,22.39512859795059,18
102705,Roads & Highways,Unknown Agency,Odisha,2344.0,0,0,0,153.96726027887917,5.414139276467452,0.08856659090027375,0
102706,Railways,Unknown Agency,Odisha,267.61,0,0,0,26.95258917304953,9.336763176772227,0.48495384668188013,1
102707,Railways,Unknown Agency,Odisha,190.0,1,0,1,1.6137392249786922,0.8064629163460032,56.03097669924527,43
102708,Others,Unknown Agency,Delhi,819.0,1,0,1,53.065119832030874,7.314010891110772,61.920803368942,35
102709,Railways,Unknown Agency,Delhi,274.39,1,0,0,45.26249082150653,10.843601319868327,29.554989565472997,19
102710,Railways,Unknown Agency,Punjab,234.78,0,0,0,36.972617767524156,13.854937382714915,3.899613140489061,1
102711,Railways,Unknown Agency,Punjab,237.64,1,0,0,34.5193600462695,7.494679782596647,37.33848770647839,17
102712,Railways,Unknown Agency,Rajasthan,968.92,0,0,1,141.47238722037116,11.908921193894628,13.265128267431304,12
102713,Railways,Unknown Agency,Rajasthan,166.86,0,0,0,27.706195741712577,13.394731047815263,1.4857981887030682,-1
102714,Railways,Unknown Agency,Rajasthan,799.64,0,0,0,147.82763735321237,13.958593350860454,3.7652829253543123,0
102715,Railways,Unknown Agency,Rajasthan,1634.79,1,0,1,268.570089967672,5.117740755953927,59.80344160065121,45
102716,Railways,Unknown Agency,Rajasthan,468.64,0,0,0,61.371097895978096,12.039599285228814,-0.21356432246402202,3
102717,Railways,Unknown Agency,Rajasthan,189.21,0,0,1,39.05985458810363,12.381402511681074,13.156579158767382,9
102718,Railways,Unknown Agency,Rajasthan,166.33,0,0,0,24.532498524171046,11.266024321214573,3.4985790003485144,-1
102719,Railways,Unknown Agency,Rajasthan,747.0,0,0,0,106.962124363523,11.484608077063918,1.4162268854855782,2
102720,Railways,Unknown Agency,Rajasthan,819.48,0,0,0,86.09732881403659,11.552635570684913,-1.412748641835259,1
102721,Others,Unknown Agency,Rajasthan,1203.89,0,0,0,85.29967616428155,5.8856729265028065,-0.12824558312982637,2
102722,Railways,Unknown Agency,Rajasthan,1390.0,0,0,1,143.08440958045068,7.195312986935363,21.274102644509988,15
102723,Railways,Unknown Agency,Rajasthan,466.42,0,0,1,45.965045865618606,5.370335140719492,23.6347673913844,14
102724,Railways,Unknown Agency,Rajasthan,304.0,1,0,0,53.363238144580464,13.658749227638829,42.32408009703368,23
102725,Railways,Unknown Agency,Tamil Nadu,734.0,0,0,0,103.23608663197342,12.999031864259763,-0.5458484169109268,3
102726,Others,Unknown Agency,Tamil Nadu,842.0,0,1,0,86.53015106631642,9.318836131917578,7.113650657323372,15
102727,Railways,Unknown Agency,Tamil Nadu,520.0,1,0,0,148.731687282228,12.409430649978646,43.535021703231244,28
102728,Roads & Highways,Unknown Agency,Tamil Nadu,601.43,0,0,0,21.851140713712766,8.839046989791498,2.75807624411439,3
102729,Railways,Unknown Agency,Telangana,770.12,0,0,0,97.03788429624618,12.26691073204534,2.707832714360232,-1
102730,Others,Unknown Agency,Telangana,521.36,0,1,0,54.057289436556324,7.279985591270709,7.870485747432845,19
102731,Railways,Unknown Agency,Telangana,385.0,0,0,0,53.55947337340447,12.46330307402528,3.0831330254943987,2
102732,Railways,Unknown Agency,Telangana,1160.0,0,0,1,127.21196440911609,7.640270704559706,14.714984308370116,13
102733,Railways,Unknown Agency,Uttar Pradesh,4939.78,0,0,0,908.80293821946,13.248584330383874,3.9454607201120613,2
102734,Roads & Highways,Unknown Agency,Uttar Pradesh,1319.75,0,0,0,62.3777116334561,14.449928830035795,3.513229113053903,1
102735,Railways,Unknown Agency,Uttar Pradesh,2464.46,0,0,1,220.3883286330258,6.763229125210082,27.309766855717733,15
102736,Railways,Unknown Agency,Uttar Pradesh,958.27,0,0,0,60.10537999502685,10.720671157359163,0.21138147491128567,-1
102737,Railways,Unknown Agency,Uttar Pradesh,1423.96,0,1,1,306.43332708250654,7.661738748145176,44.380055288496145,20
102738,Others,Unknown Agency,Uttar Pradesh,199.96,0,0,0,34.139222609413295,14.158273874931808,2.7687109255071967,0
102739,Railways,Unknown Agency,Uttar Pradesh,180.66,0,0,1,26.196623965840402,10.016963045366182,15.98152035664031,13
102740,Others,Unknown Agency,Uttar Pradesh,1016.0,0,0,0,73.27353548969302,3.414404609330333,1.4835055575036336,3
102741,Railways,Unknown Agency,Uttar Pradesh,722.0,1,0,0,79.19193955270151,6.876080219231524,42.14166520103295,18
102742,Railways,Unknown Agency,Uttar Pradesh,304.44,0,0,0,54.47893542341177,11.588000548570882,2.318389414410099,2
102743,Railways,Unknown Agency,Uttar Pradesh,494.0,0,0,0,28.934643628800984,5.892741582727098,2.726997338671893,3
102744,Railways,Unknown Agency,Uttar Pradesh,2649.0,0,0,1,249.6886992143576,3.9548714934301854,15.82390760850375,14
102745,Railways,Unknown Agency,Uttar Pradesh,758.0,0,0,1,114.9309213703699,10.480385877501817,13.6228817593866,18
102746,Others,Unknown Agency,Uttar Pradesh,250.18,0,1,0,39.47627373122448,13.963210728925603,14.149709723732567,23
102747,Railways,Unknown Agency,Uttar Pradesh,2529.0,0,0,0,136.5739079673317,12.003330775701954,-1.5870044390262037,0
102748,Railways,Unknown Agency,Uttar Pradesh,407.0,1,0,0,63.58275697889785,9.221926984395001,39.09437072439485,35
102749,Others,Unknown Agency,Uttar Pradesh,1457.0,0,0,0,82.2642948161349,5.83734512659791,-0.6393818813273193,-1
102750,Others,Unknown Agency,Uttarakhand,38953.0,0,0,0,3719.9744786070078,10.145849382784661,-0.1873922582370029,-1
102751,Railways,Unknown Agency,West Bengal,1000.0,0,0,0,137.6973384572807,11.282466131406927,-1.5196393394030405,-1
102752,Railways,Unknown Agency,West Bengal,1189.0,0,0,0,126.51473559975204,6.557334208892371,1.0096625898592948,3
102753,Railways,Unknown Agency,West Bengal,8964.0,0,1,0,925.3180485260073,9.716110512133554,23.83513170529129,11
102754,Others,Unknown Agency,West Bengal,1209.0,0,0,1,153.09190407463493,5.257228256558072,20.806673298067835,13
102755,Railways,Unknown Agency,West Bengal,226.87,0,1,0,21.042547526235637,11.357357865751098,14.282559418060586,11
102756,Railways,Unknown Agency,West Bengal,4835.0,0,0,0,322.2337585923233,11.979607232691286,2.1083088427829964,3
